Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2023	Cytokine-Mediated Signaling Pathway (GO:0019221)	2/257	3.485060e-02	8.030451e-02	0	0	7.365826e+00	2.472476e+01	XCL2;XCL1
GO_Biological_Process_2023	Positive Regulation Of Leukocyte Migration (GO:0002687)	1/31	3.506747e-02	8.030451e-02	0	0	3.022273e+01	1.012607e+02	XCL1
GO_Biological_Process_2023	Bile Acid Metabolic Process (GO:0008206)	1/31	3.506747e-02	8.030451e-02	0	0	3.022273e+01	1.012607e+02	OSBPL3
GO_Biological_Process_2023	Negative Regulation Of Double-Strand Break Repair (GO:2000780)	1/33	3.728903e-02	8.132560e-02	0	0	2.833097e+01	9.318213e+01	RNF169
GO_Biological_Process_2023	Regulation Of Protein Polymerization (GO:0032271)	1/33	3.728903e-02	8.132560e-02	0	0	2.833097e+01	9.318213e+01	FCHSD1
GO_Biological_Process_2023	Positive Regulation Of T Cell Mediated Cytotoxicity (GO:0001916)	1/33	3.728903e-02	8.132560e-02	0	0	2.833097e+01	9.318213e+01	XCL1
GO_Biological_Process_2023	Positive Regulation Of Release Of Sequestered Calcium Ion Into Cytosol (GO:0051281)	1/33	3.728903e-02	8.132560e-02	0	0	2.833097e+01	9.318213e+01	XCL1
GO_Biological_Process_2023	Positive Regulation Of Cytokine Production Involved In Immune Response (GO:0002720)	1/33	3.728903e-02	8.132560e-02	0	0	2.833097e+01	9.318213e+01	XCL1
GO_Biological_Process_2023	Positive Regulation Of Immunoglobulin Production (GO:0002639)	1/34	3.839798e-02	8.295412e-02	0	0	2.747107e+01	8.954885e+01	XCL1
GO_Biological_Process_2023	Negative Regulation Of Sequestering Of Calcium Ion (GO:0051283)	1/36	4.061220e-02	8.611291e-02	0	0	2.589870e+01	8.297133e+01	XCL1
GO_Biological_Process_2023	Regulation Of T Cell Mediated Cytotoxicity (GO:0001914)	1/36	4.061220e-02	8.611291e-02	0	0	2.589870e+01	8.297133e+01	XCL1
GO_Biological_Process_2023	Protein Acylation (GO:0043543)	1/37	4.171748e-02	8.764499e-02	0	0	2.517803e+01	7.998645e+01	PORCN
GO_Biological_Process_2023	Positive Regulation Of Production Of Molecular Mediator Of Immune Response (GO:0002702)	1/38	4.282155e-02	8.823409e-02	0	0	2.449631e+01	7.718088e+01	XCL1
GO_Biological_Process_2023	Response To Transforming Growth Factor Beta (GO:0071559)	1/38	4.282155e-02	8.823409e-02	0	0	2.449631e+01	7.718088e+01	XCL1
GO_Biological_Process_2023	Positive Regulation Of Intrinsic Apoptotic Signaling Pathway (GO:2001244)	1/39	4.392440e-02	8.823409e-02	0	0	2.385048e+01	7.453955e+01	S100A9
GO_Biological_Process_2023	Negative Regulation Of Protein Secretion (GO:0050709)	1/39	4.392440e-02	8.823409e-02	0	0	2.385048e+01	7.453955e+01	SERGEF
