Term,NES,FDR,pval,Lead_genes,metric,gene_set_db
Proteoglycans in cancer,0.8964927644607719,0.9695585085557679,0.6546227417640808,DDX5;PIK3CD;MAPK1;PPP1CA;PPP1CC;ARHGEF1;EIF4B;PLCG2;HIF1A,wald_stat,KEGG_2021_Human
Legionellosis,0.8955570911496739,0.9577210481979413,0.627520759193357,CYCS;EEF1A1;CASP8;HSPD1;NFKB2;HSPA8;RAB1B,wald_stat,KEGG_2021_Human
TNF signaling pathway,-0.8827496153080778,0.7242658423493046,0.6306306306306306,NFKBIA;MAP3K8;FOS;ATF4;IRF1;BIRC2,wald_stat,KEGG_2021_Human
mTOR signaling pathway,0.8744372505298218,0.9881625378401132,0.6658823529411765,PIK3CD;MAPK1;EIF4B;GSK3B;SLC3A2,wald_stat,KEGG_2021_Human
Prostate cancer,0.8695159973202244,0.9844445573176038,0.6689342403628118,PIK3CD;CDKN1B;MAPK1,wald_stat,KEGG_2021_Human
Epstein-Barr virus infection,0.8570554726597539,0.9947723638518414,0.7329192546583851,CYCS;PIK3CD;CDKN1B;CCND2;HLA-E;CCND3;EIF2AK2;ITGAL;CASP8;PLCG2;PSMC3;NFKB2;PSMD4;CD3G;ISG15;STAT1,wald_stat,KEGG_2021_Human
Chagas disease,0.8554906407827307,0.9844260304153905,0.6878483835005574,PIK3CD;PPP2R1A;MAPK1;CASP8;CCL3,wald_stat,KEGG_2021_Human
Mitophagy,0.8552219874916208,0.972035602467397,0.6826137689614936,CALCOCO2;UBA52;CITED2;TOMM7,wald_stat,KEGG_2021_Human
Influenza A,0.8547730548436452,0.9602282933896669,0.7156549520766773,CYCS;PIK3CD;DNAJB1;CALCOCO2;MAPK1;CCND3;EIF2AK2;CASP8,wald_stat,KEGG_2021_Human
Rap1 signaling pathway,-0.8429337218009185,0.7858004686643068,0.7560975609756098,ITGAM;CDC42;ACTB;GNAI2,wald_stat,KEGG_2021_Human
IL-17 signaling pathway,0.8390611451863296,0.975119565801494,0.7335640138408305,MAPK1;ELAVL1;GSK3B;CASP8,wald_stat,KEGG_2021_Human
RNA degradation,0.8390120530330389,0.9628717831510681,0.7134570765661253,CNOT6L;LSM7;XRN2;HSPD1;CNOT2;LSM4;BTG1;BTG2;TOB1;DDX6;HSPA9,wald_stat,KEGG_2021_Human
Leukocyte transendothelial migration,-0.8247437872011707,0.7936002704791345,0.7804878048780488,ITGAM;CDC42;ACTB;GNAI2,wald_stat,KEGG_2021_Human
cGMP-PKG signaling pathway,0.814305957131223,0.9930759310011285,0.7516778523489933,PPP3CC;MAPK1;PPP1CA;PPP1CC;ADRB2;NFATC2,wald_stat,KEGG_2021_Human
Relaxin signaling pathway,0.8110529566118203,0.9859697517927407,0.758266818700114,PIK3CD;GNG2;MAPK1,wald_stat,KEGG_2021_Human
Oxytocin signaling pathway,0.7997130913022424,0.9917954726863084,0.7807017543859649,PPP3CC;MAPK1;PPP1CA;PPP1CC;NFATC2,wald_stat,KEGG_2021_Human
Human immunodeficiency virus 1 infection,0.7744981579643151,1.0,0.84375,CYCS;PPP3CC;PIK3CD;GNG2;MAPK1;NFATC2;HLA-E;ATM;CASP8;PLCG2,wald_stat,KEGG_2021_Human
HIF-1 signaling pathway,0.7494059784370646,1.0,0.8258877434135166,PIK3CD;CDKN1B;MAPK1,wald_stat,KEGG_2021_Human
Hematopoietic cell lineage,0.7424648605065419,1.0,0.8191747572815534,CD37;ITGA4;CD2;CD3G;IL7R;CD8A,wald_stat,KEGG_2021_Human
Tuberculosis,0.7353989672309091,1.0,0.8572961373390557,IL10RA;CYCS;PPP3CC,wald_stat,KEGG_2021_Human
