Term,NES,FDR,pval,Lead_genes,metric,gene_set_db
Formation Of TC-NER Pre-Incision Complex R-HSA-6781823,-1.2357724573416724,0.638006538305702,0.14285714285714285,POLR2J;UBB;POLR2K;XPA,wald_stat,Reactome_2022
Toll Like Receptor 7/8 (TLR7/8) Cascade R-HSA-168181,-1.2338737917077491,0.5919436134345469,0.183206106870229,NFKBIA;MAP3K8;UBB;HMGB1;FOS,wald_stat,Reactome_2022
Toll Like Receptor 9 (TLR9) Cascade R-HSA-168138,-1.2338737917077491,0.5919436134345469,0.183206106870229,NFKBIA;MAP3K8;UBB;HMGB1;FOS,wald_stat,Reactome_2022
MyD88 Dependent Cascade Initiated On Endosome R-HSA-975155,-1.2338737917077491,0.5919436134345469,0.183206106870229,NFKBIA;MAP3K8;UBB;HMGB1;FOS,wald_stat,Reactome_2022
Respiratory Electron Transport R-HSA-611105,-1.2310882499335114,0.5854348762340703,0.14634146341463414,NDUFA6;UQCRFS1;NDUFS8;COQ10B;COX5B;UQCRC2;NDUFS6;COX6A1;NDUFB8;NDUFB11;COX8A;COX4I1;COX6C;NDUFA13,wald_stat,Reactome_2022
Ribosomal Scanning And Start Codon Recognition R-HSA-72702,1.2279452146857095,1.0,0.19492502883506344,EIF4A2;EIF3A;FAU;EIF3B;EIF4B;EIF3F;EIF3E;EIF3I;EIF3G;EIF3L;EIF2S3;EIF3H,wald_stat,Reactome_2022
G Alpha (I) Signaling Events R-HSA-418594,1.2249499842654545,1.0,0.19333333333333333,PPP3CC;GNG2;PPP2R1A;CX3CR1;MAPK1;PPP1CA,wald_stat,Reactome_2022
Membrane Trafficking R-HSA-199991,1.2243749766033876,1.0,0.12880324543610547,KIF2A;NEDD8;CYTH1;RAB14;VAMP2;DYNC1H1;SPTAN1;LNPEP;KDELR2;UBA52;GCC2;FNBP1;MYH9;DENND4C;HPS1;RAB27A;ADRB2;COPS6;ITSN2;GDI2;GOLGA4;NAA38;YWHAZ;DENND2D;KIFAP3;ARFGAP3;ARF4;RAB9A;KDELR1;TRAPPC1;TMED9;CAPZB,wald_stat,Reactome_2022
Chaperonin-mediated Protein Folding R-HSA-390466,1.2243027978919352,1.0,0.17792792792792791,TUBA1A;USP11;PFDN5;GNG2;CCT2;CCT3,wald_stat,Reactome_2022
Organelle Biogenesis And Maintenance R-HSA-1852241,1.2237601434600105,1.0,0.17124735729386892,CYCS;ATP5PO;TUBA1A;DYNC1H1;SSNA1;PPP2R1A;CCT2;AKAP9;CEP78;CCT3,wald_stat,Reactome_2022
DNA Replication R-HSA-69306,-1.2215471852512356,0.601627244128393,0.16666666666666666,PSMB1;UBB;H2AX;H2AZ1;PSMB4;UBE2S;PSMA1;PSMD7;PSMA6;PSMA3;PSME2;H2AZ2;PSME1;PSMB10;H3-3B;PSMD13,wald_stat,Reactome_2022
Regulation Of PTEN Stability And Activity R-HSA-8948751,-1.2121141618725675,0.6155442945234751,0.17045454545454544,PSMB1;CSNK2B;UBB;PSMB4;MKRN1;PSMA1;PSMD7;PSMA6;PSMA3,wald_stat,Reactome_2022
DAP12 Interactions R-HSA-2172127,1.208059266392379,1.0,0.22104018912529552,FYN;KLRK1;LCK;HLA-E;PLCG2;KLRC2;GRB2,wald_stat,Reactome_2022
DDX58/IFIH1-mediated Induction Of Interferon-Alpha/Beta R-HSA-168928,-1.2042746812478815,0.6217214115635875,0.12941176470588237,CREBBP;NFKBIA;UBB;HMGB1;PCBP2,wald_stat,Reactome_2022
Cargo Recognition For Clathrin-Mediated Endocytosis R-HSA-8856825,1.203163632371634,1.0,0.23344947735191637,NEDD8;VAMP2;UBA52;ADRB2;COPS6;ITSN2,wald_stat,Reactome_2022
