Term,NES,FDR,pval,Lead_genes,metric,gene_set_db
Protein Modification Process (GO:0036211),1.2966088562496016,0.857204398129154,0.04853387259858443,PRKCH;PPP3CC;NEDD8;PTPRC;UBE2D2;PIK3CD;FYN;PPP2R1A;MAP4K5;UBA52;MAPK1;PPP1CA;STK38;STK4;PPP1CC;PPP2R5C;OGA;MGAT4A;FGR;GPI;PIM1;LCK;PTPN22;CDK17;GSK3B;ATM;YWHAZ;EIF2AK2;PPM1B;BIRC6;PRPF4B;ZAP70;CTDSP1;PRKDC;CSK;PAK2;SRPK2,wald_stat,GO_Biological_Process_2023
Cilium Assembly (GO:0060271),1.294980294104761,0.8480835111184049,0.13817330210772832,EHD1;SEPTIN6;PHIP;SEPTIN7;ARF4;ABLIM1;ACTR3,wald_stat,GO_Biological_Process_2023
Intracellular Monoatomic Cation Homeostasis (GO:0030003),1.2913459961800893,0.8504323777595062,0.13516609392898052,TPT1;ISCU;STIM2;LCK;NDFIP1;CCL3;SLC39A10;TMC8,wald_stat,GO_Biological_Process_2023
Positive Regulation Of ERK1 And ERK2 Cascade (GO:0070374),1.288127369838631,0.8500841060146057,0.15729047072330654,PTPRC;RASGRP1;PTPN22;CCL3;CIB1;PHB2;CD74,wald_stat,GO_Biological_Process_2023
Translation (GO:0006412),1.2763186225208385,0.8972382175156106,0.1311659192825112,EEF1D;EEF1A1;FAU;UBA52;MRPS6;EEF2;MRPS7;EEF1B2;MRPS15;MRPL10;MRPL14;ABCF1,wald_stat,GO_Biological_Process_2023
Intrinsic Apoptotic Signaling Pathway (GO:0097193),1.2759012200475466,0.8825237800682948,0.15092165898617513,CYCS;DDX5;MCL1;ATM;PRKDC;QRICH1;ARL6IP5;CUL5;CASP4;BAX,wald_stat,GO_Biological_Process_2023
Protein Ubiquitination (GO:0016567),1.2753559026049766,0.8686738575438412,0.09670781893004116,NEDD8;UBE2D2;RNF167;MYLIP;LNPEP;CRBN;UBA52;TRIM22;RNF213;MIB2;RNF19A;RNF126;NFE2L2;STUB1;ANAPC16;BIRC6,wald_stat,GO_Biological_Process_2023
Negative Regulation Of Viral Genome Replication (GO:0045071),1.2751173614978148,0.8537121370981222,0.16666666666666666,ISG20;MPHOSPH8;ZC3HAV1;EIF2AK2;RESF1;SRPK2;ISG15;BANF1,wald_stat,GO_Biological_Process_2023
Negative Regulation Of Defense Response (GO:0031348),1.2707573716891312,0.8606809043914156,0.16455696202531644,IL10RA;RORA;YWHAZ;PPM1B;PRKDC;PTGER4;FXR1;NLRC3;AOAH;GPS2;SELENOS;BANF1,wald_stat,GO_Biological_Process_2023
Positive Regulation Of Protein Modification By Small Protein Conjugation Or Removal (GO:1903322),1.2703776454490383,0.8470160680584699,0.15610328638497653,NSMCE3;CRY1;PIAS1;STUB1;GSK3B;NDFIP1;DERL1;SMAD7,wald_stat,GO_Biological_Process_2023
Protein Polyubiquitination (GO:0000209),1.2698862296693116,0.834997819073819,0.12406417112299466,UBE2D2;RNF167;TTC3;UBE2G2;LNPEP;TRIM22;RNF213;RNF19A;RNF126;STUB1,wald_stat,GO_Biological_Process_2023
ERAD Pathway (GO:0036503),1.268214202924867,0.8292120914598088,0.15384615384615385,UBE2G2;ERLEC1;STUB1;UBXN4;CANX;DERL1;SELENOS;HSPA5;AUP1;XBP1;HERPUD1,wald_stat,GO_Biological_Process_2023
