Term,NES,FDR,pval,Lead_genes,metric,gene_set_db
Nuclear Events Stimulated By ALK Signaling In Cancer R-HSA-9725371,1.5170759324962382,0.6375959001014617,0.04946236559139785,STAT3;CEBPB;NPM1;CLTC;STAT5A;MECP2;KIF5B,wald_stat,Reactome_2022
FGFR1 Mutant Receptor Activation R-HSA-1839124,1.5130542112240293,0.6158239477489761,0.055226824457593686,STAT3;CUX1;FGFR1OP2;STAT1;CNTRL;STAT5A;ZMYM2;GRB2,wald_stat,Reactome_2022
ROS And RNS Production In Phagocytes R-HSA-1222556,1.5080523241542965,0.6040748404640295,0.05070993914807302,ATP6V1F;ATP6V1A;ATP6V0B;ATP6V1B2;ATP6V1C1,wald_stat,Reactome_2022
Signaling By GPCR R-HSA-372790,-1.5072760314728981,0.34707723727302364,0.001,PKN1;AKT1;GNAS;DGKQ;PREX1;PPP2CA;GRK2;RHOC;GRK6;PDE4D;PRKCB;GNA13;VIPR2;ARHGEF7;VAV3;SOS2;PLEKHG2;CDC42;ADCY7;CALM1;NRAS;XCL2;CXCR3;PLCB1;GNB1;DGKZ;GNGT2;PIK3R1;PRKCA;PLCB2;HEBP1;PRKAR2A;S1PR5;ARHGEF1;PPP2CB;PRKX;CCL5;ADCY9;GNAI2;PTRH2;PDE4A;KPNA2;ARHGEF10;ARRB1,wald_stat,Reactome_2022
Signaling By FGFR4 R-HSA-5654743,-1.5030186108883778,0.3500871360338896,0.03696498054474708,PPP2CA;NRAS;SPRY2;PIK3R1;MKNK1;PPP2CB;UBB;BRAF;MAPK1;HRAS;MAPK3;SHC1,wald_stat,Reactome_2022
Sensory Processing Of Sound By Inner Hair Cells Of Cochlea R-HSA-9662360,1.500315914325084,0.6033555324853869,0.031315240083507306,RDX;ATP2B1;SPTAN1;CAPZA1;RIPOR2,wald_stat,Reactome_2022
COPII-mediated Vesicle Transport R-HSA-204005,-1.4976812930266739,0.35619157412127755,0.03195488721804511,TRAPPC10;RAB1A;SEC24C;NAPG;STX5;PPP6R1;TBC1D20;TRAPPC2L;CSNK1D;TFG;SEC24B;TRAPPC6A,wald_stat,Reactome_2022
Insulin Receptor Recycling R-HSA-77387,1.4952557794621695,0.5930022057906124,0.042826552462526764,ATP6V1F;ATP6V1A;ATP6V0B;ATP6V1B2;ATP6V1C1;ATP6V0E2;ATP6V1D,wald_stat,Reactome_2022
Signaling By ERBB2 R-HSA-1227986,-1.4904262177046015,0.36695997441910166,0.0196078431372549,AKT1;MATK;YES1;NRAS;PIK3R1;PRKCA;FYN;CDC37;UBB;PTPN18;HSP90AA1;STUB1,wald_stat,Reactome_2022
NR1H3 And NR1H2 Regulate Gene Expression Linked To Cholesterol Transport And Efflux R-HSA-9029569,-1.489138680879062,0.3619599163856724,0.05719921104536489,ARL4C;NCOA1;TNRC6A;AGO4;GPS2;AGO2;TBL1X,wald_stat,Reactome_2022
Transcriptional Regulation By RUNX1 R-HSA-8878171,-1.4878363701007233,0.3579132146012323,0.0036900369003690036,CBX4;ARID1B;PRKCB;AXIN1;ZFPM1;H2AX;PHC2;H2AJ;PSME4;CREBBP;KMT2B;TNRC6A;CSNK2A2;PSMD6;AGO4;PSMB6;CSNK2B;PCGF5;PSME2;YAF2;PSMF1;GATA3;PSMD9;MNAT1;ARID1A;UBB;CDK7;KAT2B;AGO2;PSME1;H2AZ1;ELF2;SMARCA4;PSMA1;ABL1;PSMB3;KMT2A;PSMA2;SETD1A;LGALS3;HIPK2;CBFB;CBX6;PSMD3,wald_stat,Reactome_2022
PLC Beta Mediated Events R-HSA-112043,-1.4865954435839102,0.35366099648698346,0.056179775280898875,GRK2;ADCY7;CALM1;PLCB1;PRKCA;PLCB2;PRKAR2A;PRKX;ADCY9;KPNA2;ITPR3,wald_stat,Reactome_2022
Transferrin Endocytosis And Recycling R-HSA-917977,1.4831612724018681,0.6139646712540207,0.052854122621564484,ATP6V1F;ATP6V1A;ATP6V0B;ATP6V1B2;ATP6V1C1,wald_stat,Reactome_2022
Biological Oxidations R-HSA-211859,1.4796212511865556,0.6006954007970979,0.016597510373443983,AHR;GSTO1;MIA3;UGP2;SLC26A2;MAT2B;PTGES3;CNDP2;GCLM;ABHD14B;CYB5R3;FDXR;CYB5B;NQO2;MTR;FDX1;ACSS1;AKR1A1;BPNT1;ADH5;CES2;SLC35B2;MGST3;HSP90AB1;PTGS1;MGST2;GCLC,wald_stat,Reactome_2022
"Respiratory Electron Transport, ATP Synthesis By Chemiosmotic Coupling, Heat Production By Uncoupling Proteins R-HSA-163200",-1.4771342714463502,0.369096933083329,0.011131725417439703,ATP5MC1;NDUFB7;ATP5ME;COX6A1;NDUFB6;NDUFC2;SURF1;NDUFA9;NDUFA1;NDUFA13;NDUFS6;SDHB;UQCRFS1;COX5B;UQCRQ;NDUFB1;UQCR11;NDUFB8;LRPPRC;NDUFA10;COX8A;NDUFA12;COX19;NDUFS3;COX7B;NDUFS8;NDUFV1;COX20;SDHA;UQCRC1;COX16;COX5A;NDUFA7;COA1;SDHD;NDUFB2;SCO1;NDUFA11;NDUFAB1;NDUFA5,wald_stat,Reactome_2022
